job_id,title,employer,sector,source,salary_min,salary_max,location,latitude,longitude,remote,posted_date,url,zip,confidence
PUBLICNOTICE-DEA-BA2025,PUBLIC NOTICE- DEA Criminal Investigators,Drug Enforcement Administration,federal,usajobs,48854,82938,"Boston, Massachusetts",42.358635,-71.0567,,2025-03-17T00:00:00.0000,https://www.usajobs.gov:443/job/833745400,01940,0.66
DESTIMP-12815278-26-VL,Special Agent - Cybersecurity/Technology Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T12:46:57.4130,https://www.usajobs.gov:443/job/847989800,01940,0.66
CBTD-12811772-26-LL,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,55959,72744,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-07T00:00:00.0000,https://www.usajobs.gov:443/job/847668800,01940,0.66
DEST-12815163-26-VL,Special Agent - Law/Legal Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T11:56:48.8730,https://www.usajobs.gov:443/job/847974700,01940,0.66
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,01940,0.66
DESTIMP-12815248-26-VL,Special Agent - Education/Teaching Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T12:35:14.2000,https://www.usajobs.gov:443/job/847984400,01940,0.66
DESTIMP-12815070-26-VL,Special Agent - Law Enforcement/ Military Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T11:46:33.1830,https://www.usajobs.gov:443/job/847970200,01940,0.66
DESTIMP-12815230-26-VL,Special Agent -  Accounting/Finance Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T12:29:45.8570,https://www.usajobs.gov:443/job/847981900,01940,0.66
DESTIMP-12815223-26-VL,Special Agent - STEM Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T12:24:37.3800,https://www.usajobs.gov:443/job/847980000,01940,0.66
DESTIMP-12815202-26-VL,Special Agent - Linguists/Foreign Language Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T12:05:35.6070,https://www.usajobs.gov:443/job/847978500,01940,0.66
CBTD-12809894-26-TMB,Physician - Primary Care,Veterans Health Administration,federal,usajobs,225000,265000,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-07T00:00:00.0000,https://www.usajobs.gov:443/job/847613200,01940,0.66
DESTIMP-12815259-26-VL,Special Agent - Psychology/Counseling Background,Federal Bureau of Investigation,federal,usajobs,99461,128329,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T12:38:36.0730,https://www.usajobs.gov:443/job/847985600,01940,0.66
FAA-ATO-26-PUBNOT-96438,Air Traffic Control Specialist (Direct Hire Enhanced CTI Program/E-CTI),Federal Aviation Administration,federal,usajobs,46560,175785,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847388600,01940,0.66
DESTIMP-12814952-26-VL,Special Agent - Current Federal 1811s Only,Federal Bureau of Investigation,federal,usajobs,99461,164785,"Boston, Massachusetts",42.358635,-71.0567,,2025-12-31T11:14:45.7530,https://www.usajobs.gov:443/job/847955600,01940,0.66
ACIJ-12792917-25-TNN,Supervisory Immigration Judge (Assistant Chief Immigration Judge),Executive Office for Immigration Review,federal,usajobs,159951,207500,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/847169800,01940,0.66
FAA-FAA-26-PUB NOT-96466,Public Notice for Air Traffic Control Specialist (Direct Hire),Federal Aviation Administration,federal,usajobs,43727,165088,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375100,01940,0.66
SAB-26-Q1-CI,Special Agent,U.S. Secret Service,federal,usajobs,48371,117034,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/847106700,01940,0.66
E-26-0855-12808179-TVM,Electronic Engineer,Air Force Civilian Career Training,federal,usajobs,55486,83525,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/847097100,01940,0.66
E-26-2210-PAQ-12800560-GLH,IT SPECIALIST,Air Force Civilian Career Training,federal,usajobs,56763,88225,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/847096900,01940,0.66
DE-12800683-25-TM,COMPUTER ENGINEER,Air Force Civilian Career Training,federal,usajobs,56763,88225,"Boston, Massachusetts",42.358635,-71.0567,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/847080100,01940,0.66
DOWVolunteerForce-2025,Volunteer Force (DOW Detail),Federal Emergency Management Agency,federal,usajobs,25684,191900,"Boston, Massachusetts",42.358635,-71.0567,,2025-09-29T14:18:01.4670,https://www.usajobs.gov:443/job/846915600,01940,0.66
DHA-FY25/26-GS-PCIP-1-JSC,Student Trainee,Air Force Civilian Career Training,federal,usajobs,36825,52426,"Boston, Massachusetts",42.358635,-71.0567,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846866000,01940,0.66
CBTD-12816824-26-KL,Food Service Worker,Veterans Health Administration,federal,usajobs,19.24,22.44,"Bedford, Massachusetts",42.4917,-71.274,,2025-10-22T00:00:00.0000,https://www.usajobs.gov:443/job/848714500,01940,0.65
FAA-FAA-26-PUB NOT-96466,Public Notice for Air Traffic Control Specialist (Direct Hire),Federal Aviation Administration,federal,usajobs,43727,165088,"Bedford, Massachusetts",42.4917,-71.274,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375100,01940,0.65
CBTD-12811772-26-LL,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,55959,72744,"Bedford, Massachusetts",42.4917,-71.274,,2025-10-07T00:00:00.0000,https://www.usajobs.gov:443/job/847668800,01940,0.65
CBTD-12829101-26-JG,Nursing Assistant,Veterans Health Administration,federal,usajobs,43491,70999,"Bedford, Massachusetts",42.4917,-71.274,,2025-11-04T00:00:00.0000,https://www.usajobs.gov:443/job/849482000,01940,0.65
CBTD-12809894-26-TMB,Physician - Primary Care,Veterans Health Administration,federal,usajobs,225000,265000,"Bedford, Massachusetts",42.4917,-71.274,,2025-10-07T00:00:00.0000,https://www.usajobs.gov:443/job/847613200,01940,0.65
FAA-ATO-26-PUBNOT-96438,Air Traffic Control Specialist (Direct Hire Enhanced CTI Program/E-CTI),Federal Aviation Administration,federal,usajobs,46560,175785,"Bedford, Massachusetts",42.4917,-71.274,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847388600,01940,0.65
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"North Andover, Massachusetts",42.69663,-71.13315,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,01940,0.65
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Bedford, Massachusetts",42.4917,-71.274,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,01940,0.65
AGL-ERR-25-2101-96016,Technical Operations (AJW) Airway Transportation Systems Specialist Employee Requested Reassignment,Federal Aviation Administration,federal,usajobs,46366,146571,"Bedford, Massachusetts",42.4917,-71.274,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846713900,01940,0.65
K-26-DHA-12804781-AKK,PHYSICAL SCIENTIST (ENVIRONMENTAL),Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846709200,01940,0.64
K-26-DHA-12806825-GAA,Computer Scientist,Air Force Civilian Career Training,federal,usajobs,56763,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846731400,01940,0.64
K-26-DHA-12806468-GAA,OPERATIONS RESEARCH ANALYST,Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846734800,01940,0.64
K-26-DHA-12806014-BJM,ENGINEERING,Air Force Civilian Career Training,federal,usajobs,55486,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846773600,01940,0.64
25-7WFSW007469,RECREATION AID (LIFEGUARD),Air Force Materiel Command,federal,usajobs,18,23,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-08T14:24:49.4700,https://www.usajobs.gov:443/job/847786400,01940,0.64
K-26-DHA-12804858-AKK,DATA SCIENTIST,Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846709300,01940,0.64
5564045661,Part Time Licensed Talk Therapist - Fee For Service,Thriveworks,private,adzuna,112193.81,112193.81,"North Reading, Middlesex County",42.581738,-71.095539,False,2026-01-01T20:03:52Z,https://www.adzuna.com/details/5564045661?utm_medium=api&utm_source=516145e7,01940,0.64
K-26-DHA-12806437,CHEMIST,Air Force Civilian Career Training,federal,usajobs,55486,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846730500,01940,0.64
K-26-DHA-12804734-AKK,MATHEMATICIAN,Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846709100,01940,0.64
K-26-DHA-12807107-MDL,BIOLOGICAL SCIENTIST (ENVIRONMENTAL),Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846774300,01940,0.64
K-26-DHA-12806875-MDL,PSYCHOLOGIST,Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846774400,01940,0.64
DHA-FY25/26-GS-PCIP-1-JSC,Student Trainee,Air Force Civilian Career Training,federal,usajobs,36825,52426,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846866000,01940,0.64
K-26-DHA-12807275-MDL,PHYSICIST,Air Force Civilian Career Training,federal,usajobs,49960,99314,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-09-29T00:00:00.0000,https://www.usajobs.gov:443/job/846774500,01940,0.64
Q-26-DHA12794714-1102-07,CONTRACT SPECIALIST,Air Force Civilian Career Training,federal,usajobs,49960,64952,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/846852600,01940,0.64
AFMC-085503-12829137-KDB,ELECTRONICS ENGINEER,Air Force Materiel Command,federal,usajobs,88621,155164,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-11-04T00:00:00.0000,https://www.usajobs.gov:443/job/849511700,01940,0.64
DECA-26-12815241-OC-DH,Meatcutting Worker,Defense Commissary Agency,federal,usajobs,25.73,30.02,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-24T00:00:00.0000,https://www.usajobs.gov:443/job/848811900,01940,0.64
DECA-26-12815209-OC-DH,Store Worker,Defense Commissary Agency,federal,usajobs,23.57,27.5,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-24T00:00:00.0000,https://www.usajobs.gov:443/job/848766900,01940,0.64
DECA-26-12815161-OC-DH,Store Associate,Defense Commissary Agency,federal,usajobs,19.56,25.43,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-17T00:00:00.0000,https://www.usajobs.gov:443/job/848203100,01940,0.64
DECA-26-12815116-OC-DH,Sales Store Checker,Defense Commissary Agency,federal,usajobs,17.43,22.65,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-17T00:00:00.0000,https://www.usajobs.gov:443/job/848175500,01940,0.64
5564045743,Part Time Licensed Talk Therapist - Fee For Service,Thriveworks,private,adzuna,133615.94,133615.94,"Saugus, Essex County",42.463548,-71.011881,False,2026-01-01T20:03:52Z,https://www.adzuna.com/details/5564045743?utm_medium=api&utm_source=516145e7,01940,0.64
AFMC-086103-12829080-KDB,AEROSPACE ENGINEER,Air Force Materiel Command,federal,usajobs,88621,155164,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-11-04T00:00:00.0000,https://www.usajobs.gov:443/job/849493600,01940,0.64
25-7WFSW007476,RECREATON ASSISTANT (SWIM INSTRUCTOR),Air Force Materiel Command,federal,usajobs,22,26,"Hanscom AFB, Massachusetts",42.4587,-71.2763,,2025-10-08T14:34:02.9200,https://www.usajobs.gov:443/job/847788300,01940,0.64
5564014970,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,95714.38,95714.38,"Woburn, Middlesex County",42.488678,-71.133074,False,2026-01-01T19:58:32Z,https://www.adzuna.com/details/5564014970?utm_medium=api&utm_source=516145e7,01940,0.63
CBTD-12782667-25-LS,Physician - Geriatrics,Veterans Health Administration,federal,usajobs,210000,250000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-12-18T13:55:20.0930,https://www.usajobs.gov:443/job/843302400,01940,0.62
CBTD-12807574-25-TMB,Physician - Sleep Medicine,Veterans Health Administration,federal,usajobs,225000,300000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-10-02T00:00:00.0000,https://www.usajobs.gov:443/job/847277200,01940,0.62
5564015152,Master's Level Clinician (Seeking LMHC) - Fee For Service,Thriveworks,private,adzuna,106527.1,106527.1,"Lynn, Essex County",42.470596,-70.943606,False,2026-01-01T19:58:34Z,https://www.adzuna.com/details/5564015152?utm_medium=api&utm_source=516145e7,01940,0.62
CBTD-12807663-25-TMB,Physician - Otolaryngology,Veterans Health Administration,federal,usajobs,300000,375000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847026300,01940,0.62
CBTD-12815313-26-TMB,Physician - Primary Care Staff,Veterans Health Administration,federal,usajobs,230000,280000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-10-20T00:00:00.0000,https://www.usajobs.gov:443/job/848488900,01940,0.62
CBTD-12807531-25-TMB,Physician - Hematology/Oncology,Veterans Health Administration,federal,usajobs,225000,348000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847276600,01940,0.62
CBTD-12807991-25-LS,Physician - Staff Radiologist,Veterans Health Administration,federal,usajobs,320000,400000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/846904600,01940,0.62
CBTD-12807461-25-TMB,Physician - General Internal Medicine,Veterans Health Administration,federal,usajobs,205000,260000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847230200,01940,0.62
5564045362,Part Time Licensed Talk Therapist - Fee For Service,Thriveworks,private,adzuna,99530.44,99530.44,"Woburn, Middlesex County",42.486793,-71.154783,False,2026-01-01T20:03:50Z,https://www.adzuna.com/details/5564045362?utm_medium=api&utm_source=516145e7,01940,0.62
CBTD-12807445-25-TMB,Physician - Medical Director Primary Care,Veterans Health Administration,federal,usajobs,221000,278000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847228900,01940,0.62
CBTD-12807491-25-TMB,"Physician - Director, Oncology and Chronic Disease Research",Veterans Health Administration,federal,usajobs,275000,350000,"Jamaica Plain, Massachusetts",42.32129,-71.1103,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847275300,01940,0.62
5564015271,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,107796.38,107796.38,"Wilmington, Middlesex County",42.557799,-71.172769,False,2026-01-01T19:58:36Z,https://www.adzuna.com/details/5564015271?utm_medium=api&utm_source=516145e7,01940,0.61
PUBLICNOTICE-DEA-BA2025,PUBLIC NOTICE- DEA Criminal Investigators,Drug Enforcement Administration,federal,usajobs,48854,82938,"Lowell, Massachusetts",42.64589,-71.31284,,2025-03-17T00:00:00.0000,https://www.usajobs.gov:443/job/833745400,01940,0.61
5564015209,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,105501.72,105501.72,"Swampscott, Essex County",42.473895,-70.90815,False,2026-01-01T19:58:35Z,https://www.adzuna.com/details/5564015209?utm_medium=api&utm_source=516145e7,01940,0.61
CBTD-12811772-26-LL,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,55959,72744,"Lowell, Massachusetts",42.64589,-71.31284,,2025-10-07T00:00:00.0000,https://www.usajobs.gov:443/job/847668800,01940,0.61
5564015634,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,99827.41,99827.41,"Revere Beach, Suffolk County",42.416359,-71.005935,False,2026-01-01T19:58:41Z,https://www.adzuna.com/details/5564015634?utm_medium=api&utm_source=516145e7,01940,0.6
CBTD-12813582-26-MJ,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,55959,72744,"Haverhill, Massachusetts",42.777542,-71.07679,,2025-10-14T16:49:36.7370,https://www.usajobs.gov:443/job/848105700,01940,0.6
5564015389,Master's Level Clinician (Seeking LMHC) - Fee For Service,Thriveworks,private,adzuna,123388.72,123388.72,"Burlington, Middlesex County",42.50848,-71.201131,False,2026-01-01T19:58:39Z,https://www.adzuna.com/details/5564015389?utm_medium=api&utm_source=516145e7,01940,0.6
ACIJ-12792917-25-TNN,Supervisory Immigration Judge (Assistant Chief Immigration Judge),Executive Office for Immigration Review,federal,usajobs,159951,207500,"Chelmsford, Massachusetts",42.6,-71.35,,2025-10-01T00:00:00.0000,https://www.usajobs.gov:443/job/847169800,01940,0.6
5564015466,Master's Level Clinician (Seeking LMHC) - Fee For Service,Thriveworks,private,adzuna,107662.82,107662.82,"Revere Beach, Suffolk County",42.416359,-71.005935,False,2026-01-01T19:58:39Z,https://www.adzuna.com/details/5564015466?utm_medium=api&utm_source=516145e7,01940,0.6
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Hull, Massachusetts",42.302917,-70.90844,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,01940,0.59
5564015024,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,101226.61,101226.61,"Medford, Middlesex County",42.419395,-71.110994,False,2026-01-01T19:58:33Z,https://www.adzuna.com/details/5564015024?utm_medium=api&utm_source=516145e7,01940,0.59
5564015035,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,107174.58,107174.58,"West Somerville, Middlesex County",42.40278,-71.12148,False,2026-01-01T19:58:33Z,https://www.adzuna.com/details/5564015035?utm_medium=api&utm_source=516145e7,01940,0.58
CBTD-12815777-26-LS,Interventional Radiologist,Veterans Health Administration,federal,usajobs,375000,400000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-10-17T11:59:41.8270,https://www.usajobs.gov:443/job/848349800,01940,0.58
5564015089,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,89063.27,89063.27,"East Arlington, Middlesex County",42.406973,-71.143901,False,2026-01-01T19:58:34Z,https://www.adzuna.com/details/5564015089?utm_medium=api&utm_source=516145e7,01940,0.58
CBTD-12807856-25-LS,Physician (Anesthesiology),Veterans Health Administration,federal,usajobs,375000,400000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/846890900,01940,0.58
CBTD-12808109-25-LS,Physician - Pathologist,Veterans Health Administration,federal,usajobs,240000,260000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/846924800,01940,0.58
CBTD-12807644-25-TMB,Physician - Advanced Cardiac Imaging Cardiologist,Veterans Health Administration,federal,usajobs,280000,330000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847278600,01940,0.58
CBTD-12807625-25-TMB,Physician - Heart Failure Jr. Attending,Veterans Health Administration,federal,usajobs,265000,350000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847278000,01940,0.58
CBTD-12807612-25-TMB,Physician - Endocrinologist,Veterans Health Administration,federal,usajobs,210000,270000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847277900,01940,0.58
CBTD-12807594-25-TMB,Physician - Non-Invasive Cardiologist,Veterans Health Administration,federal,usajobs,290000,350000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847277500,01940,0.58
CBTD-12807512-25-TMB,Physician - Chief General Internal Medicine,Veterans Health Administration,federal,usajobs,250000,300000,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-09-30T00:00:00.0000,https://www.usajobs.gov:443/job/847275600,01940,0.58
CBTD-12811772-26-LL,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,55959,72744,"West Roxbury, Massachusetts",42.283283,-71.15714,,2025-10-07T00:00:00.0000,https://www.usajobs.gov:443/job/847668800,01940,0.58
5564045728,Part Time Licensed Talk Therapist - Fee For Service,Thriveworks,private,adzuna,98084.69,98084.69,"Hamilton, Essex County",42.619619,-70.863622,False,2026-01-01T20:03:52Z,https://www.adzuna.com/details/5564045728?utm_medium=api&utm_source=516145e7,01940,0.57
5564014887,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,91533.16,91533.16,"Billerica, Middlesex County",42.548863,-71.248948,False,2026-01-01T19:58:31Z,https://www.adzuna.com/details/5564014887?utm_medium=api&utm_source=516145e7,01940,0.57
5564014795,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,89430.28,89430.28,"Andover, Essex County",42.64884,-71.18189,False,2026-01-01T19:58:30Z,https://www.adzuna.com/details/5564014795?utm_medium=api&utm_source=516145e7,01940,0.57
CBTD-12813582-26-MJ,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,55959,72744,"Gloucester, Massachusetts",42.61436,-70.66811,,2025-10-14T16:49:36.7370,https://www.usajobs.gov:443/job/848105700,01940,0.57
5564015086,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,100240.48,100240.48,"Kendall Square, Middlesex County",42.363596,-71.085206,False,2026-01-01T19:58:34Z,https://www.adzuna.com/details/5564015086?utm_medium=api&utm_source=516145e7,01940,0.56
5564015058,Master's Level Clinician (Seeking LICSW) - Fee For Service,Thriveworks,private,adzuna,111167.52,111167.52,"East Cambridge, Middlesex County",42.37068,-71.08572,False,2026-01-01T19:58:33Z,https://www.adzuna.com/details/5564015058?utm_medium=api&utm_source=516145e7,01940,0.56
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Newbury, Massachusetts",42.797516,-70.861404,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,01940,0.56
