job_id,title,employer,sector,source,salary_min,salary_max,location,latitude,longitude,remote,posted_date,url,zip,confidence
5567691791,Licensed Clinical Mental Health Counselor (LCMHC),Gotham Enterprises Ltd,private,adzuna,115000,120000,"Swanton, Franklin County",44.91323,-73.123526,False,2026-01-05T01:17:57Z,https://www.adzuna.com/details/5567691791?utm_medium=api&utm_source=516145e7,05843,0.14
5562518052,Entry Level Retail Merchandiser (Create Your Own Schedule),Spar Group,private,adzuna,41256.68,41256.68,"Lincoln, Grafton County",44.057378,-71.667738,False,2026-01-01T06:03:37Z,https://www.adzuna.com/land/ad/5562518052?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=AF73AF2FBE6524BDB0B26FF0A48A1571C33E2508,05843,0.14
5404276024,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,53399.38,53399.38,"Swanton, Franklin County",44.91323,-73.123526,False,2025-09-17T20:26:26Z,https://www.adzuna.com/land/ad/5404276024?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=35D48A1053D8106C970BD83644394A27DF72F4E9,05843,0.14
5552758764,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,44217.95,44217.95,"Swanton, Franklin County",44.91323,-73.123526,False,2025-12-23T01:03:27Z,https://www.adzuna.com/land/ad/5552758764?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=F589E2B3272F5F07CAC1972F47CA8257A712DDE5,05843,0.14
5421713993,Retail Merchandiser,SAS Retail Services,private,adzuna,36970.89,36970.89,"Royalton, Windsor County",43.816111,-72.547222,False,2025-09-30T04:58:25Z,https://www.adzuna.com/land/ad/5421713993?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=8076B2C94222AFD256A8405481099BA5FAE1D836,05843,0.12
5421713996,Retail Merchandiser & Display Installer,SAS Retail Services,private,adzuna,42754.35,42754.35,"Royalton, Windsor County",43.816111,-72.547222,False,2025-09-30T04:58:25Z,https://www.adzuna.com/land/ad/5421713996?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=3C361F1F256A5E6126D9C031ABD6E43ED2D3C984,05843,0.12
5564560287,Vice President for Alumni Relations and Development,Vermont Law School,private,adzuna,140000,170000,"South Royalton, Windsor County",43.81085,-72.525875,False,2026-01-02T08:07:07Z,https://www.adzuna.com/details/5564560287?utm_medium=api&utm_source=516145e7,05843,0.12
5421713955,Retail Merchandiser,SAS Retail Services,private,adzuna,37910.2,37910.2,"Lyme Center, Grafton County",43.809516,-72.146897,False,2025-09-30T04:58:25Z,https://www.adzuna.com/land/ad/5421713955?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=9D43D0943530FFD5A9294D26FDFE66B39141B570,05843,0.11
5404275972,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,56310.47,56310.47,"Highgate Springs, Franklin County",44.97942,-73.1058,False,2025-09-17T20:26:24Z,https://www.adzuna.com/land/ad/5404275972?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=C606D8301DF7700CD1B653946A14C8D6C95079C8,05843,0.11
5546265439,Remote Sales Executive,ChristianSky Agency,private,adzuna,88386.36,88386.36,"South Burlington, Chittenden County",44.432004,-73.171279,True,2025-12-17T15:06:59Z,https://www.adzuna.com/details/5546265439?utm_medium=api&utm_source=516145e7,05843,0.02
